epoch,overflow,main,assigned_slots,share_assigned_slots,ok,skipped,invalid,delayed,bad_slots_abs,bad_slots_pct_node,effective_stake,stake_share_pct,effective_stake_next,stake_share_next_pct,delivered_slots_share_pct,coinbase_epoch_TKG,fees_epoch_TKR_at_main,reward_epoch_total_value_TKG_only,coinbase_cum_TKG,fees_cum_TKR_at_main,penalty_slots_residual,penalty_score,forced_invalid_slots_planned,forced_invalid_slots_realized,forced_invalid_share_pct_of_invalid,penalty_gained,penalty_recovery,penalty_tol,residual_prev_dbg,residual_next_dbg
118,OV_2,MAIN_2,7241,30.171,7241,0,0,0,0,0.0,385.1396999786282,30.069,385.8637999784464,30.0692,30.1708,0.7241,0.0,0.7241,85.8638,0.0845,0,0.0,0,0,0.0,0.0,7241.0,144.0,0.0,0.0
118,OV_3,MAIN_3,7165,29.854,7165,0,0,0,0,0.0,385.1265999786315,30.0679,385.8430999784516,30.0675,29.8542,0.7165,0.0,0.7165,85.8431,0.082,0,0.0,0,0,0.0,0.0,7165.0,143.0,0.0,0.0
119,OV_1,MAIN_1,9566,39.858,9566,0,0,0,0,0.0,511.54769997199924,39.8633,512.5042999717591,39.8633,39.8583,0.9566,0.0,0.9566,112.5043,0.1031,0,0.0,0,0,0.0,0.0,9566.0,191.0,0.0,0.0
119,OV_2,MAIN_2,7168,29.867,7168,0,0,0,0,0.0,385.8637999784464,30.0692,386.5805999782665,30.0688,29.8667,0.7168,0.0,0.7168,86.5806,0.0845,0,0.0,0,0,0.0,0.0,7168.0,143.0,0.0,0.0
119,OV_3,MAIN_3,7266,30.275,7266,0,0,0,0,0.0,385.8430999784516,30.0675,386.5696999782692,30.0679,30.275,0.7266,0.0,0.7266,86.5697,0.082,0,0.0,0,0,0.0,0.0,7266.0,145.0,0.0,0.0
120,OV_1,MAIN_1,9533,39.721,9533,0,0,0,0,0.0,512.5042999717591,39.8633,513.4575999715198,39.863,39.7208,0.9533,0.0,0.9533,113.4576,0.1031,0,0.0,0,0,0.0,0.0,9533.0,190.0,0.0,0.0
120,OV_2,MAIN_2,7322,30.508,7322,0,0,0,0,0.0,386.5805999782665,30.0688,387.3127999780827,30.0696,30.5083,0.7322,0.0,0.7322,87.3128,0.0845,0,0.0,0,0,0.0,0.0,7322.0,146.0,0.0,0.0
120,OV_3,MAIN_3,7145,29.771,7145,0,0,0,0,0.0,386.5696999782692,30.0679,387.2841999780899,30.0674,29.7708,0.7145,0.0,0.7145,87.2842,0.082,0,0.0,0,0,0.0,0.0,7145.0,142.0,0.0,0.0
121,OV_1,MAIN_1,9657,40.237,9657,0,0,0,0,0.0,513.4575999715198,39.863,514.4232999712774,39.8637,40.2375,0.9657,0.0,0.9657,114.4233,0.1031,0,0.0,0,0,0.0,0.0,9657.0,193.0,0.0,0.0
121,OV_2,MAIN_2,7263,30.262,7263,0,0,0,0,0.0,387.3127999780827,30.0696,388.0390999779004,30.07,30.2625,0.7263,0.0,0.7263,88.0391,0.0845,0,0.0,0,0,0.0,0.0,7263.0,145.0,0.0,0.0
121,OV_3,MAIN_3,7080,29.5,7080,0,0,0,0,0.0,387.2841999780899,30.0674,387.99219997791215,30.0663,29.5,0.708,0.0,0.708,87.9922,0.082,0,0.0,0,0,0.0,0.0,7080.0,141.0,0.0,0.0
122,OV_1,MAIN_1,9623,40.096,9623,0,0,0,0,0.0,514.4232999712774,39.8637,515.3855999710358,39.8642,40.0958,0.9623,0.0,0.9623,115.3856,0.1031,0,0.0,0,0,0.0,0.0,9623.0,192.0,0.0,0.0
122,OV_2,MAIN_2,7192,29.967,7192,0,0,0,0,0.0,388.0390999779004,30.07,388.75829997771984,30.0698,29.9667,0.7192,0.0,0.7192,88.7583,0.0845,0,0.0,0,0,0.0,0.0,7192.0,143.0,0.0,0.0
122,OV_3,MAIN_3,7185,29.938,7185,0,0,0,0,0.0,387.99219997791215,30.0663,388.7106999777318,30.0661,29.9375,0.7185,0.0,0.7185,88.7107,0.082,0,0.0,0,0,0.0,0.0,7185.0,143.0,0.0,0.0
123,OV_1,MAIN_1,9581,39.921,9581,0,0,0,0,0.0,515.3855999710358,39.8642,516.3436999707953,39.8643,39.9208,0.9581,0.0,0.9581,116.3437,0.1031,0,0.0,0,0,0.0,0.0,9581.0,191.0,0.0,0.0
123,OV_2,MAIN_2,7283,30.346,7283,0,0,0,0,0.0,388.75829997771984,30.0698,389.486599977537,30.0703,30.3458,0.7283,0.0,0.7283,89.4866,0.0845,0,0.0,0,0,0.0,0.0,7283.0,145.0,0.0,0.0
123,OV_3,MAIN_3,7136,29.733,7136,0,0,0,0,0.0,388.7106999777318,30.0661,389.42429997755266,30.0655,29.7333,0.7136,0.0,0.7136,89.4243,0.082,0,0.0,0,0,0.0,0.0,7136.0,142.0,0.0,0.0
124,OV_1,MAIN_1,9522,39.675,9522,0,0,0,0,0.0,516.3436999707953,39.8643,517.2958999705563,39.8639,39.675,0.9522,0.0,0.9522,117.2959,0.1031,0,0.0,0,0,0.0,0.0,9522.0,190.0,0.0,0.0
124,OV_2,MAIN_2,7281,30.338,7281,0,0,0,0,0.0,389.486599977537,30.0703,390.21469997735426,30.0708,30.3375,0.7281,0.0,0.7281,90.2147,0.0845,0,0.0,0,0,0.0,0.0,7281.0,145.0,0.0,0.0
124,OV_3,MAIN_3,7197,29.988,7197,0,0,0,0,0.0,389.42429997755266,30.0655,390.143999977372,30.0653,29.9875,0.7197,0.0,0.7197,90.144,0.082,0,0.0,0,0,0.0,0.0,7197.0,143.0,0.0,0.0
125,OV_1,MAIN_1,9542,39.758,9542,0,0,0,0,0.0,517.2958999705563,39.8639,518.2500999703168,39.8637,39.7583,0.9542,0.0,0.9542,118.2501,0.1031,0,0.0,0,0,0.0,0.0,9542.0,190.0,0.0,0.0
125,OV_2,MAIN_2,7226,30.108,7226,0,0,0,0,0.0,390.21469997735426,30.0708,390.93729997717287,30.0708,30.1083,0.7226,0.0,0.7226,90.9373,0.0845,0,0.0,0,0,0.0,0.0,7226.0,144.0,0.0,0.0
125,OV_3,MAIN_3,7232,30.133,7232,0,0,0,0,0.0,390.143999977372,30.0653,390.86719997719047,30.0654,30.1333,0.7232,0.0,0.7232,90.8672,0.082,0,0.0,0,0,0.0,0.0,7232.0,144.0,0.0,0.0
126,OV_1,MAIN_1,9504,39.6,9504,0,0,0,0,0.0,518.2500999703168,39.8637,519.2004999700782,39.8632,39.6,0.9504,0.0,0.9504,119.2005,0.1031,0,0.0,0,0,0.0,0.0,9504.0,190.0,0.0,0.0
126,OV_2,MAIN_2,7184,29.933,7184,0,0,0,0,0.0,390.93729997717287,30.0708,391.65569997699254,30.0706,29.9333,0.7184,0.0,0.7184,91.6557,0.0845,0,0.0,0,0,0.0,0.0,7184.0,143.0,0.0,0.0
126,OV_3,MAIN_3,7312,30.467,7312,0,0,0,0,0.0,390.86719997719047,30.0654,391.5983999770069,30.0662,30.4667,0.7312,0.0,0.7312,91.5984,0.082,0,0.0,0,0,0.0,0.0,7312.0,146.0,0.0,0.0
127,OV_1,MAIN_1,9619,40.079,9619,0,0,0,0,0.0,519.2004999700782,39.8632,520.1623999698368,39.8636,40.0792,0.9619,0.0,0.9619,120.1624,0.1031,0,0.0,0,0,0.0,0.0,9619.0,192.0,0.0,0.0
127,OV_2,MAIN_2,7072,29.467,7072,0,0,0,0,0.0,391.65569997699254,30.0706,392.362899976815,30.0695,29.4667,0.7072,0.0,0.7072,92.3629,0.0845,0,0.0,0,0,0.0,0.0,7072.0,141.0,0.0,0.0
127,OV_3,MAIN_3,7309,30.454,7309,0,0,0,0,0.0,391.5983999770069,30.0662,392.32929997682345,30.0669,30.4542,0.7309,0.0,0.7309,92.3293,0.082,0,0.0,0,0,0.0,0.0,7309.0,146.0,0.0,0.0
128,OV_1,MAIN_1,9650,40.208,9650,0,0,0,0,0.0,520.1623999698368,39.8636,521.1273999695945,39.8643,40.2083,0.965,0.0,0.965,121.1274,0.1031,0,0.0,0,0,0.0,0.0,9650.0,193.0,0.0,0.0
128,OV_2,MAIN_2,7222,30.092,7222,0,0,0,0,0.0,392.362899976815,30.0695,393.0850999766337,30.0695,30.0917,0.7222,0.0,0.7222,93.0851,0.0845,0,0.0,0,0,0.0,0.0,7222.0,144.0,0.0,0.0
128,OV_3,MAIN_3,7128,29.7,7128,0,0,0,0,0.0,392.32929997682345,30.0669,393.0420999766445,30.0662,29.7,0.7128,0.0,0.7128,93.0421,0.082,0,0.0,0,0,0.0,0.0,7128.0,142.0,0.0,0.0
129,OV_1,MAIN_1,9581,39.921,9581,0,0,0,0,0.0,521.1273999695945,39.8643,522.085499969354,39.8644,39.9208,0.9581,0.0,0.9581,122.0855,0.1031,0,0.0,0,0,0.0,0.0,9581.0,191.0,0.0,0.0
129,OV_2,MAIN_2,7209,30.038,7209,0,0,0,0,0.0,393.0850999766337,30.0695,393.80599997645277,30.0695,30.0375,0.7209,0.0,0.7209,93.806,0.0845,0,0.0,0,0,0.0,0.0,7209.0,144.0,0.0,0.0
129,OV_3,MAIN_3,7210,30.042,7210,0,0,0,0,0.0,393.0420999766445,30.0662,393.76309997646354,30.0662,30.0417,0.721,0.0,0.721,93.7631,0.082,0,0.0,0,0,0.0,0.0,7210.0,144.0,0.0,0.0
130,OV_1,MAIN_1,9658,40.242,9658,0,0,0,0,0.0,522.085499969354,39.8644,523.0512999691116,39.8651,40.2417,0.9658,0.0,0.9658,123.0513,0.1031,0,0.0,0,0,0.0,0.0,9658.0,193.0,0.0,0.0
130,OV_2,MAIN_2,7199,29.996,7199,0,0,0,0,0.0,393.80599997645277,30.0695,394.52589997627206,30.0693,29.9958,0.7199,0.0,0.7199,94.5259,0.0845,0,0.0,0,0,0.0,0.0,7199.0,143.0,0.0,0.0
130,OV_3,MAIN_3,7143,29.762,7143,0,0,0,0,0.0,393.76309997646354,30.0662,394.47739997628423,30.0656,29.7625,0.7143,0.0,0.7143,94.4774,0.082,0,0.0,0,0,0.0,0.0,7143.0,142.0,0.0,0.0
131,OV_1,MAIN_1,9664,40.267,9664,0,0,0,0,0.0,523.0512999691116,39.8651,524.017699968869,39.8658,40.2667,0.9664,0.0,0.9664,124.0177,0.1031,0,0.0,0,0,0.0,0.0,9664.0,193.0,0.0,0.0
131,OV_2,MAIN_2,7214,30.058,7214,0,0,0,0,0.0,394.52589997627206,30.0693,395.24729997609097,30.0693,30.0583,0.7214,0.0,0.7214,95.2473,0.0845,0,0.0,0,0,0.0,0.0,7214.0,144.0,0.0,0.0
131,OV_3,MAIN_3,7122,29.675,7122,0,0,0,0,0.0,394.47739997628423,30.0656,395.18959997610546,30.0649,29.675,0.7122,0.0,0.7122,95.1896,0.082,0,0.0,0,0,0.0,0.0,7122.0,142.0,0.0,0.0
132,OV_1,MAIN_1,9670,40.292,9670,0,0,0,0,0.0,524.017699968869,39.8658,524.9846999686263,39.8666,40.2917,0.967,0.0,0.967,124.9847,0.1031,0,0.0,0,0,0.0,0.0,9670.0,193.0,0.0,0.0
132,OV_2,MAIN_2,7136,29.733,7136,0,0,0,0,0.0,395.24729997609097,30.0693,395.96089997591184,30.0687,29.7333,0.7136,0.0,0.7136,95.9609,0.0845,0,0.0,0,0,0.0,0.0,7136.0,142.0,0.0,0.0
132,OV_3,MAIN_3,7194,29.975,7194,0,0,0,0,0.0,395.18959997610546,30.0649,395.90899997592487,30.0647,29.975,0.7194,0.0,0.7194,95.909,0.082,0,0.0,0,0,0.0,0.0,7194.0,143.0,0.0,0.0
133,OV_1,MAIN_1,9426,39.275,9426,0,0,0,0,0.0,524.9846999686263,39.8666,525.9272999683897,39.8655,39.275,0.9426,0.0,0.9426,125.9273,0.1031,0,0.0,0,0,0.0,0.0,9426.0,188.0,0.0,0.0
133,OV_2,MAIN_2,7256,30.233,7256,0,0,0,0,0.0,395.96089997591184,30.0687,396.6864999757297,30.069,30.2333,0.7256,0.0,0.7256,96.6865,0.0845,0,0.0,0,0,0.0,0.0,7256.0,145.0,0.0,0.0
133,OV_3,MAIN_3,7318,30.492,7318,0,0,0,0,0.0,395.90899997592487,30.0647,396.6407999757412,30.0655,30.4917,0.7318,0.0,0.7318,96.6408,0.082,0,0.0,0,0,0.0,0.0,7318.0,146.0,0.0,0.0
134,OV_1,MAIN_1,9527,39.696,9527,0,0,0,0,0.0,525.9272999683897,39.8655,526.8799999681505,39.8652,39.6958,0.9527,0.0,0.9527,126.88,0.1031,0,0.0,0,0,0.0,0.0,9527.0,190.0,0.0,0.0
134,OV_2,MAIN_2,7213,30.054,7213,0,0,0,0,0.0,396.6864999757297,30.069,397.40779997554864,30.069,30.0542,0.7213,0.0,0.7213,97.4078,0.0845,0,0.0,0,0,0.0,0.0,7213.0,144.0,0.0,0.0
134,OV_3,MAIN_3,7260,30.25,7260,0,0,0,0,0.0,396.6407999757412,30.0655,397.36679997555893,30.0659,30.25,0.726,0.0,0.726,97.3668,0.082,0,0.0,0,0,0.0,0.0,7260.0,145.0,0.0,0.0
135,OV_1,MAIN_1,9705,40.438,9705,0,0,0,0,0.0,526.8799999681505,39.8652,527.8504999679069,39.8662,40.4375,0.9705,0.0,0.9705,127.8505,0.1031,0,0.0,0,0,0.0,0.0,9705.0,194.0,0.0,0.0
135,OV_2,MAIN_2,7126,29.692,7126,0,0,0,0,0.0,397.40779997554864,30.069,398.12039997536976,30.0683,29.6917,0.7126,0.0,0.7126,98.1204,0.0845,0,0.0,0,0,0.0,0.0,7126.0,142.0,0.0,0.0
135,OV_3,MAIN_3,7169,29.871,7169,0,0,0,0,0.0,397.36679997555893,30.0659,398.083699975379,30.0655,29.8708,0.7169,0.0,0.7169,98.0837,0.082,0,0.0,0,0,0.0,0.0,7169.0,143.0,0.0,0.0
136,OV_1,MAIN_1,9574,39.892,9574,0,0,0,0,0.0,527.8504999679069,39.8662,528.8078999676666,39.8663,39.8917,0.9574,0.0,0.9574,128.8079,0.1031,0,0.0,0,0,0.0,0.0,9574.0,191.0,0.0,0.0
136,OV_2,MAIN_2,7147,29.779,7147,0,0,0,0,0.0,398.12039997536976,30.0683,398.83509997519036,30.0678,29.7792,0.7147,0.0,0.7147,98.8351,0.0845,0,0.0,0,0,0.0,0.0,7147.0,142.0,0.0,0.0
136,OV_3,MAIN_3,7279,30.329,7279,0,0,0,0,0.0,398.083699975379,30.0655,398.81159997519626,30.066,30.3292,0.7279,0.0,0.7279,98.8116,0.082,0,0.0,0,0,0.0,0.0,7279.0,145.0,0.0,0.0
137,OV_1,MAIN_1,9545,39.771,9545,0,0,0,0,0.0,528.8078999676666,39.8663,529.762399967427,39.8661,39.7708,0.9545,0.0,0.9545,129.7624,0.1031,0,0.0,0,0,0.0,0.0,9545.0,190.0,0.0,0.0
137,OV_2,MAIN_2,7188,29.95,7188,0,0,0,0,0.0,398.83509997519036,30.0678,399.5538999750099,30.0675,29.95,0.7188,0.0,0.7188,99.5539,0.0845,0,0.0,0,0,0.0,0.0,7188.0,143.0,0.0,0.0
137,OV_3,MAIN_3,7267,30.279,7267,0,0,0,0,0.0,398.81159997519626,30.066,399.53829997501384,30.0664,30.2792,0.7267,0.0,0.7267,99.5383,0.082,0,0.0,0,0,0.0,0.0,7267.0,145.0,0.0,0.0
138,OV_1,MAIN_1,9598,39.992,9598,0,0,0,0,0.0,529.762399967427,39.8661,530.722199967186,39.8663,39.9917,0.9598,0.0,0.9598,130.7222,0.1031,0,0.0,0,0,0.0,0.0,9598.0,191.0,0.0,0.0
138,OV_2,MAIN_2,7200,30.0,7200,0,0,0,0,0.0,399.5538999750099,30.0675,400.2738999748292,30.0674,30.0,0.72,0.0,0.72,100.2739,0.0845,0,0.0,0,0,0.0,0.0,7200.0,144.0,0.0,0.0
138,OV_3,MAIN_3,7202,30.008,7202,0,0,0,0,0.0,399.53829997501384,30.0664,400.25849997483306,30.0663,30.0083,0.7202,0.0,0.7202,100.2585,0.082,0,0.0,0,0,0.0,0.0,7202.0,144.0,0.0,0.0
139,OV_1,MAIN_1,9682,40.342,9682,0,0,0,0,0.0,530.722199967186,39.8663,531.690399966943,39.8672,40.3417,0.9682,0.0,0.9682,131.6904,0.1031,0,0.0,0,0,0.0,0.0,9682.0,193.0,0.0,0.0
139,OV_2,MAIN_2,7137,29.738,7137,0,0,0,0,0.0,400.2738999748292,30.0674,400.98759997465004,30.0668,29.7375,0.7137,0.0,0.7137,100.9876,0.0845,0,0.0,0,0,0.0,0.0,7137.0,142.0,0.0,0.0
139,OV_3,MAIN_3,7181,29.921,7181,0,0,0,0,0.0,400.25849997483306,30.0663,400.9765999746528,30.066,29.9208,0.7181,0.0,0.7181,100.9766,0.082,0,0.0,0,0,0.0,0.0,7181.0,143.0,0.0,0.0
140,OV_1,MAIN_1,9511,39.629,9511,0,0,0,0,0.0,531.690399966943,39.8672,532.6414999667043,39.8667,39.6292,0.9511,0.0,0.9511,132.6415,0.1031,0,0.0,0,0,0.0,0.0,9511.0,190.0,0.0,0.0
140,OV_2,MAIN_2,7335,30.562,7335,0,0,0,0,0.0,400.98759997465004,30.0668,401.7210999744659,30.0677,30.5625,0.7335,0.0,0.7335,101.7211,0.0845,0,0.0,0,0,0.0,0.0,7335.0,146.0,0.0,0.0
140,OV_3,MAIN_3,7154,29.808,7154,0,0,0,0,0.0,400.9765999746528,30.066,401.6919999744732,30.0655,29.8083,0.7154,0.0,0.7154,101.692,0.082,0,0.0,0,0,0.0,0.0,7154.0,143.0,0.0,0.0
141,OV_1,MAIN_1,9716,40.483,9716,0,0,0,0,0.0,532.6414999667043,39.8667,533.6130999664604,39.8679,40.4833,0.9716,0.0,0.9716,133.6131,0.1031,0,0.0,0,0,0.0,0.0,9716.0,194.0,0.0,0.0
141,OV_2,MAIN_2,7171,29.879,7171,0,0,0,0,0.0,401.7210999744659,30.0677,402.4381999742859,30.0674,29.8792,0.7171,0.0,0.7171,102.4382,0.0845,0,0.0,0,0,0.0,0.0,7171.0,143.0,0.0,0.0
141,OV_3,MAIN_3,7113,29.637,7113,0,0,0,0,0.0,401.6919999744732,30.0655,402.40329997429467,30.0648,29.6375,0.7113,0.0,0.7113,102.4033,0.082,0,0.0,0,0,0.0,0.0,7113.0,142.0,0.0,0.0
142,OV_1,MAIN_1,9570,39.875,9570,0,0,0,0,0.0,533.6130999664604,39.8679,534.5700999662201,39.8679,39.875,0.957,0.0,0.957,134.5701,0.1031,0,0.0,0,0,0.0,0.0,9570.0,191.0,0.0,0.0
142,OV_2,MAIN_2,7199,29.996,7199,0,0,0,0,0.0,402.4381999742859,30.0674,403.1580999741052,30.0672,29.9958,0.7199,0.0,0.7199,103.1581,0.0845,0,0.0,0,0,0.0,0.0,7199.0,143.0,0.0,0.0
142,OV_3,MAIN_3,7231,30.129,7231,0,0,0,0,0.0,402.40329997429467,30.0648,403.12639997411316,30.0649,30.1292,0.7231,0.0,0.7231,103.1264,0.082,0,0.0,0,0,0.0,0.0,7231.0,144.0,0.0,0.0
143,OV_1,MAIN_1,9582,39.925,9582,0,0,0,0,0.0,534.5700999662201,39.8679,535.5282999659796,39.868,39.925,0.9582,0.0,0.9582,135.5283,0.1031,0,0.0,0,0,0.0,0.0,9582.0,191.0,0.0,0.0
143,OV_2,MAIN_2,7145,29.771,7145,0,0,0,0,0.0,403.1580999741052,30.0672,403.87259997392584,30.0667,29.7708,0.7145,0.0,0.7145,103.8726,0.0845,0,0.0,0,0,0.0,0.0,7145.0,142.0,0.0,0.0
143,OV_3,MAIN_3,7273,30.304,7273,0,0,0,0,0.0,403.12639997411316,30.0649,403.8536999739306,30.0653,30.3042,0.7273,0.0,0.7273,103.8537,0.082,0,0.0,0,0,0.0,0.0,7273.0,145.0,0.0,0.0
144,OV_1,MAIN_1,9698,40.408,9698,0,0,0,0,0.0,535.5282999659796,39.868,536.4980999657362,39.8689,40.4083,0.9698,0.0,0.9698,136.4981,0.1031,0,0.0,0,0,0.0,0.0,9698.0,193.0,0.0,0.0
144,OV_2,MAIN_2,7181,29.921,7181,0,0,0,0,0.0,403.87259997392584,30.0667,404.5906999737456,30.0665,29.9208,0.7181,0.0,0.7181,104.5907,0.0845,0,0.0,0,0,0.0,0.0,7181.0,143.0,0.0,0.0
144,OV_3,MAIN_3,7121,29.671,7121,0,0,0,0,0.0,403.8536999739306,30.0653,404.56579997375184,30.0646,29.6708,0.7121,0.0,0.7121,104.5658,0.082,0,0.0,0,0,0.0,0.0,7121.0,142.0,0.0,0.0
145,OV_1,MAIN_1,9624,40.1,9624,0,0,0,0,0.0,536.4980999657362,39.8689,537.4604999654946,39.8693,40.1,0.9624,0.0,0.9624,137.4605,0.1031,0,0.0,0,0,0.0,0.0,9624.0,192.0,0.0,0.0
145,OV_2,MAIN_2,7134,29.725,7134,0,0,0,0,0.0,404.5906999737456,30.0665,405.3040999735665,30.0659,29.725,0.7134,0.0,0.7134,105.3041,0.0845,0,0.0,0,0,0.0,0.0,7134.0,142.0,0.0,0.0
145,OV_3,MAIN_3,7242,30.175,7242,0,0,0,0,0.0,404.56579997375184,30.0646,405.28999997357005,30.0648,30.175,0.7242,0.0,0.7242,105.29,0.082,0,0.0,0,0,0.0,0.0,7242.0,144.0,0.0,0.0
146,OV_1,MAIN_1,9616,40.067,9616,0,0,0,0,0.0,537.4604999654946,39.8693,538.4220999652532,39.8697,40.0667,0.9616,0.0,0.9616,138.4221,0.1031,0,0.0,0,0,0.0,0.0,9616.0,192.0,0.0,0.0
146,OV_2,MAIN_2,7270,30.292,7270,0,0,0,0,0.0,405.3040999735665,30.0659,406.031099973384,30.0663,30.2917,0.727,0.0,0.727,106.0311,0.0845,0,0.0,0,0,0.0,0.0,7270.0,145.0,0.0,0.0
146,OV_3,MAIN_3,7114,29.642,7114,0,0,0,0,0.0,405.28999997357005,30.0648,406.00139997339147,30.0641,29.6417,0.7114,0.0,0.7114,106.0014,0.082,0,0.0,0,0,0.0,0.0,7114.0,142.0,0.0,0.0
147,OV_1,MAIN_1,9501,39.587,9501,0,0,0,0,0.0,538.4220999652532,39.8697,539.3721999650147,39.8692,39.5875,0.9501,0.0,0.9501,139.3722,0.1031,0,0.0,0,0,0.0,0.0,9501.0,190.0,0.0,0.0
147,OV_2,MAIN_2,7211,30.046,7211,0,0,0,0,0.0,406.031099973384,30.0663,406.752199973203,30.0662,30.0458,0.7211,0.0,0.7211,106.7522,0.0845,0,0.0,0,0,0.0,0.0,7211.0,144.0,0.0,0.0
147,OV_3,MAIN_3,7288,30.367,7288,0,0,0,0,0.0,406.00139997339147,30.0641,406.7301999732085,30.0646,30.3667,0.7288,0.0,0.7288,106.7302,0.082,0,0.0,0,0,0.0,0.0,7288.0,145.0,0.0,0.0
148,OV_1,MAIN_1,9588,39.95,9588,0,0,0,0,0.0,539.3721999650147,39.8692,540.330999964774,39.8693,39.95,0.9588,0.0,0.9588,140.331,0.1031,0,0.0,0,0,0.0,0.0,9588.0,191.0,0.0,0.0
148,OV_2,MAIN_2,7276,30.317,7276,0,0,0,0,0.0,406.752199973203,30.0662,407.47979997302036,30.0667,30.3167,0.7276,0.0,0.7276,107.4798,0.0845,0,0.0,0,0,0.0,0.0,7276.0,145.0,0.0,0.0
148,OV_3,MAIN_3,7136,29.733,7136,0,0,0,0,0.0,406.7301999732085,30.0646,407.4437999730294,30.064,29.7333,0.7136,0.0,0.7136,107.4438,0.082,0,0.0,0,0,0.0,0.0,7136.0,142.0,0.0,0.0
149,OV_1,MAIN_1,9575,39.896,9575,0,0,0,0,0.0,540.330999964774,39.8693,541.2884999645337,39.8694,39.8958,0.9575,0.0,0.9575,141.2885,0.1031,0,0.0,0,0,0.0,0.0,9575.0,191.0,0.0,0.0
149,OV_2,MAIN_2,7307,30.446,7307,0,0,0,0,0.0,407.47979997302036,30.0667,408.21049997283694,30.0673,30.4458,0.7307,0.0,0.7307,108.2105,0.0845,0,0.0,0,0,0.0,0.0,7307.0,146.0,0.0,0.0
149,OV_3,MAIN_3,7118,29.658,7118,0,0,0,0,0.0,407.4437999730294,30.064,408.1555999728507,30.0633,29.6583,0.7118,0.0,0.7118,108.1556,0.082,0,0.0,0,0,0.0,0.0,7118.0,142.0,0.0,0.0
150,OV_1,MAIN_1,9614,40.058,9614,0,0,0,0,0.0,541.2884999645337,39.8694,542.2498999642924,39.8697,40.0583,0.9614,0.0,0.9614,142.2499,0.1031,0,0.0,0,0,0.0,0.0,9614.0,192.0,0.0,0.0
150,OV_2,MAIN_2,7147,29.779,7147,0,0,0,0,0.0,408.21049997283694,30.0673,408.92519997265754,30.0668,29.7792,0.7147,0.0,0.7147,108.9252,0.0845,0,0.0,0,0,0.0,0.0,7147.0,142.0,0.0,0.0
150,OV_3,MAIN_3,7239,30.162,7239,0,0,0,0,0.0,408.1555999728507,30.0633,408.879499972669,30.0635,30.1625,0.7239,0.0,0.7239,108.8795,0.082,0,0.0,0,0,0.0,0.0,7239.0,144.0,0.0,0.0
151,OV_1,MAIN_1,9469,39.454,9469,0,0,0,0,0.0,542.2498999642924,39.8697,543.1967999640547,39.869,39.4542,0.9469,0.0,0.9469,143.1968,0.1031,0,0.0,0,0,0.0,0.0,9469.0,189.0,0.0,0.0
151,OV_2,MAIN_2,7243,30.179,7243,0,0,0,0,0.0,408.92519997265754,30.0668,409.6494999724757,30.067,30.1792,0.7243,0.0,0.7243,109.6495,0.0845,0,0.0,0,0,0.0,0.0,7243.0,144.0,0.0,0.0
151,OV_3,MAIN_3,7288,30.367,7288,0,0,0,0,0.0,408.879499972669,30.0635,409.60829997248607,30.064,30.3667,0.7288,0.0,0.7288,109.6083,0.082,0,0.0,0,0,0.0,0.0,7288.0,145.0,0.0,0.0
152,OV_1,MAIN_1,9461,39.421,9461,0,0,0,0,0.0,543.1967999640547,39.869,544.1428999638172,39.8682,39.4208,0.9461,0.0,0.9461,144.1429,0.1031,0,0.0,0,0,0.0,0.0,9461.0,189.0,0.0,0.0
152,OV_2,MAIN_2,7303,30.429,7303,0,0,0,0,0.0,409.6494999724757,30.067,410.3797999722924,30.0677,30.4292,0.7303,0.0,0.7303,110.3798,0.0845,0,0.0,0,0,0.0,0.0,7303.0,146.0,0.0,0.0
152,OV_3,MAIN_3,7236,30.15,7236,0,0,0,0,0.0,409.60829997248607,30.064,410.3318999723044,30.0641,30.15,0.7236,0.0,0.7236,110.3319,0.082,0,0.0,0,0,0.0,0.0,7236.0,144.0,0.0,0.0
153,OV_1,MAIN_1,9593,39.971,9593,0,0,0,0,0.0,544.1428999638172,39.8682,545.1021999635764,39.8684,39.9708,0.9593,0.0,0.9593,145.1022,0.1031,0,0.0,0,0,0.0,0.0,9593.0,191.0,0.0,0.0
153,OV_2,MAIN_2,7239,30.162,7239,0,0,0,0,0.0,410.3797999722924,30.0677,411.1036999721107,30.0678,30.1625,0.7239,0.0,0.7239,111.1037,0.0845,0,0.0,0,0,0.0,0.0,7239.0,144.0,0.0,0.0
153,OV_3,MAIN_3,7168,29.867,7168,0,0,0,0,0.0,410.3318999723044,30.0641,411.0486999721245,30.0638,29.8667,0.7168,0.0,0.7168,111.0487,0.082,0,0.0,0,0,0.0,0.0,7168.0,143.0,0.0,0.0
154,OV_1,MAIN_1,9618,40.075,9618,0,0,0,0,0.0,545.1021999635764,39.8684,546.0639999633349,39.8687,40.075,0.9618,0.0,0.9618,146.064,0.1031,0,0.0,0,0,0.0,0.0,9618.0,192.0,0.0,0.0
154,OV_2,MAIN_2,7084,29.517,7084,0,0,0,0,0.0,411.1036999721107,30.0678,411.81209997193287,30.0669,29.5167,0.7084,0.0,0.7084,111.8121,0.0845,0,0.0,0,0,0.0,0.0,7084.0,141.0,0.0,0.0
